frame_id,steering_angle
1477439523113386378,0.00167458
1477439680485718015,0.00746509
1477439598924082755,-0.108866
1477439541315888867,0.115988
1477439689136711451,0.00296318
1477439566319402520,-0.00143382
1477439700588337990,0.0347708
1477439407097015887,-0.0113904
1477439661332863473,-0.696051
1477439419248709611,0.101158
1477439460854609000,0.0227142
1477439667783826827,0.109898
1477439476056882721,0.00776087
1477439720591197259,0.00386724
1477439626827971092,0.00386724
1477439545916634810,0.000233341
1477439441402259661,0.0352995
1477439622277306529,0.00419869
1477439426549831203,0.0196988
1477439645630592171,0.0222392
1477439686836352235,0.00466885
1477439729892338395,0.0147554
1477439417198393123,0.145674
1477439576370996667,0.0417124
1477439558168320764,0.0116214
1477439658632478336,-0.0568317
1477439646530835666,-0.00361314
1477439646130721900,0.013126
1477439720891188559,0.00386724
1477439624727690952,0.0035251
1477439604124962834,0.0300607
1477439630828606551,-0.104238
1477439565469259219,0.137793
1477439543416275565,-0.0055943
1477439425349635599,0.0629799
1477439451353189925,0.00709143
1477439496659624832,-0.0235693
1477439404346612863,0.0097956
1477439533014712110,-0.0137431
1477439641529995524,0.0169295
1477439567169574875,-0.0165268
1477439500410123168,0.0243278
1477439440101644514,0.0577734
1477439422849292754,0.00846306
1477439658032328206,0.351095
1477439689386764427,0.00386724
1477439700138305847,-0.00377505
1477439446552549055,0.00599396
1477439519212768677,0.0589883
1477439700438190556,-0.0320009
1477439591473047087,0.00386724
1477439463004809340,0.00705424
1477439669485561613,-1.11583
1477439709189415895,0.325896
1477439500560175132,0.033181
1477439486458210918,0.00851371
1477439491858906056,0.064133
1477439577570970824,0.00388996
1477439721941224747,0.0169282
1477439664583315959,0.0255964
1477439643230172452,0.0163461
1477439660982811661,-0.580651
1477439680835532449,0.004279
1477439507411142545,-0.101375
1477439541265865767,0.125751
1477439655181925109,0.225582
1477439723791463388,0.00386724
1477439593123270106,0.0597537
1477439574220770643,0.0318691
1477439720040964246,-0.000477206
1477439623427430687,0.00386724
1477439536615254795,0.0122248
1477439633678932500,0.00386724
1477439572820306221,-0.0471991
1477439471806152539,0.00386724
1477439560168531949,0.0213225
1477439492859134661,-0.118245
1477439639279671415,0.0269134
1477439450153001547,0.00386724
1477439647681092919,0.0256917
1477439688286549019,-0.0113113
1477439507961178172,-0.233775
1477439647830977689,0.0273034
1477439593523332968,0.0396759
1477439546416646712,0.0223836
1477439483707893464,-0.0141117
1477439693637281966,0.0070456
1477439413998012092,-0.0121873
1477439651231259208,0.00356597
1477439422349191714,0.0159766
1477439626077797807,0.00226242
1477439684335965260,-0.00390158
1477439678685169303,0.00386724
1477439635729150342,0.0138122
1477439408347440907,0.00816885
1477439571470096929,-0.0070296
1477439412697794739,0.0110498
1477439437151525789,0.0257865
1477439629928343709,0.00386724
1477439526963913031,-0.142516
1477439573570469399,0.0049235
1477439730892818574,0.011498
1477439454203981830,0.00386724
1477439642730213900,0.0113179
1477439507111054064,-0.0309491
1477439713090214944,0.0685781
1477439640179768565,0.0171409
1477439479557479479,0.0404099
1477439580371425209,0.00687249
1477439495409622495,-0.0743076
1477439604974828110,0.0319214
1477439686086277187,0.00386724
1477439560468567499,0.12324
1477439569569908038,0.0205712
1477439531064514507,-0.0646152
1477439571220120753,-0.0252606
1477439731142563741,0.0154049
1477439489458668837,0.144875
1477439530864406083,-0.0686857
1477439512461848785,-0.162312
1477439545266553367,-0.00307716
1477439512411805835,-0.0340585
1477439597073731391,0.027677
1477439695637611273,-0.135099
1477439419548762475,0.110664
1477439704788880639,-0.0176766
1477439504010615602,0.0266312
1477439565819357750,0.0569922
1477439420448924038,0.0301709
1477439722291311672,0.0356698
1477439528814160186,-0.0330328
1477439489158580941,0.114435
1477439634829225745,0.0105728
1477439554617811555,0.179034
1477439718740843503,0.0166764
1477439601874591361,-0.0521156
1477439675984986516,0.18814
1477439493609196825,-0.0797113
1477439703988751950,0.0143867
1477439440501752924,0.104696
1477439415198214548,0.0190742
1477439435101019920,0.0219789
1477439675784799685,0.08443
1477439705888967435,0.00788682
1477439594473345619,0.0212003
1477439624427538202,0.00386724
1477439657532241962,0.639713
1477439547616786708,0.00851826
1477439497109639395,-0.0684025
1477439679285289210,0.00386724
1477439520913158039,0.00745853
1477439608275293628,0.0216394
1477439632078644661,-0.0799426
1477439418398655766,0.160791
1477439406046852819,0.0133441
1477439655332169204,0.370976
1477439642530175691,0.0140932
1477439718890798065,0.00835768
1477439408047127008,0.00386724
1477439623077508646,0.00386724
1477439723341461240,0.00691995
1477439655581998234,0.344635
1477439485007998147,0.0156921
1477439667983779372,0.0391585
1477439673984581714,0.0716701
1477439728492185789,0.0123479
1477439405196773413,0.0233175
1477439461554647547,0.00542656
1477439579771264335,0.00386724
1477439645930636227,0.016255
1477439547966804670,0.00662249
1477439718290811576,0.00386724
1477439645280613906,-0.0135706
1477439524563522518,0.158128
1477439414498105906,-0.00744957
1477439451603268966,-0.0159667
1477439572920318992,-0.0123097
1477439459454920744,0.064449
1477439465155156444,0.00386724
1477439455603908318,0.0128755
1477439475306641620,0.00898566
1477439604724841391,0.0320992
1477439526313913736,-0.0383493
1477439602024405415,-0.0892645
1477439537315299001,-0.040071
1477439448703043536,0.0114102
1477439477556973148,0.0339325
1477439493010232358,-0.122876
1477439557818331365,0.0937255
1477439409497448297,0.00872784
1477439549067077098,-0.00752024
1477439663633190983,0.00386724
1477439416848353286,0.135733
1477439604774996888,0.0300133
1477439498059770041,-0.026777
1477439571120638248,-0.00661534
1477439437953063541,0.0234075
1477439640079838029,0.0172739
1477439702038471546,0.0331706
1477439579621304621,0.00386724
1477439680635420429,0.00386724
1477439493759817958,-0.0668408
1477439521462945408,0.0525649
1477439527663967713,-0.0769248
1477439612425914194,1.69616
1477439660532628106,-0.182732
1477439591172890844,0.00481185
1477439677635028837,0.089815
1477439616578156792,0.129471
1477439673334439113,0.110307
1477439616926460689,0.0320365
1477439558468320664,0.0848992
1477439533414753020,-0.0502567
1477439456753989393,0.0199941
1477439510661605572,0.00612767
1477439469255807973,0.011535
1477439554367718344,0.163556
1477439631728630553,-0.122316
1477439426099730263,0.0268561
1477439515012221983,0.0593647
1477439415598282671,0.0411385
1477439560768623855,0.336146
1477439408797293584,0.00764662
1477439600924322566,-0.0147657
1477439525313688881,0.059841
1477439714690308966,0.0383617
1477439714290174693,0.117934
1477439478157096815,0.043313
1477439568819831320,0.225936
1477439459754434780,0.0672566
1477439649281294259,0.00386724
1477439641730184954,0.0196019
1477439611525760638,0.628638
1477439674634620442,0.155526
1477439502160415903,0.0901258
1477439489208527751,0.140698
1477439620777159402,0.0439585
1477439537915622221,0.0152424
1477439558118244245,0.0584517
1477439423399431247,0.0151684
1477439527864035934,-0.0913634
1477439404896606529,0.0318152
1477439509561424853,0.00377948
1477439637529439148,0.0234488
1477439442502012662,0.0462497
1477439598173837855,-0.0352488
1477439675234746666,0.0710211
1477439403746622417,0.0142094
1477439589622655688,0.00683768
1477439610625718495,0.103546
1477439439301709533,0.0367064
1477439603924798675,0.02642
1477439625677815659,-0.00466011
1477439663733201949,0.00274075
1477439411197632525,0.00945505
1477439413398445418,-0.000589762
1477439675284927632,0.112481
1477439449952979051,0.00386724
1477439405046714727,0.0116566
1477439551717347424,0.00386724
1477439444352244405,0.0183717
1477439716090452313,0.0395186
1477439713290182486,0.0951314
1477439566419455102,0.00148288
1477439671684244905,0.00386724
1477439627077956077,0.00596324
1477439544666459908,0.000199325
1477439674834694740,0.107456
1477439405597034680,0.0163317
1477439715640456309,0.0315241
1477439528214036474,-0.0551688
1477439421498927010,0.0723059
1477439487558381999,0.0252211
1477439654881952869,0.262373
1477439471257250868,0.00432067
1477439647330772237,0.0156173
1477439405497081765,0.0152399
1477439410047429174,0.00528748
1477439456404162015,0.0257878
1477439530264315586,0.146037
1477439540115764363,0.088063
1477439556518032302,0.00386724
1477439419498802103,0.107068
1477439527464042200,-0.157547
1477439619476936708,0.0105649
1477439718040770114,0.00441526
1477439559418458009,0.118285
1477439596873709840,0.019156
1477439611625922796,0.62121
1477439622027279793,0.0197242
1477439588972590089,-0.000620909
1477439444602274865,0.0143603
1477439565369869681,0.0599754
1477439569019764259,0.0759223
1477439510911604532,0.00604198
1477439566669471723,0.00177434
1477439620677080443,0.0443126
1477439449102860769,0.00538708
1477439556568061457,0.0126726
1477439543466245434,0.00976323
1477439591373021857,0.00463934
1477439428500090625,0.0262983
1477439444502241410,0.0135435
1477439440251687264,0.0962667
1477439701738665513,0.0668114
1477439513411988674,0.0514607
1477439555668101927,0.00362396
1477439503060475179,0.0507495
1477439491108796841,0.0526551
1477439422149206306,-0.00440925
1477439583071930003,0.0330152
1477439465955355680,0.00253655
1477439687886498313,-0.0347154
1477439546816711392,0.00665059
1477439537615282722,0.0130059
1477439562368875539,0.92554
1477439511611785745,0.0213593
1477439466655419428,0.00741682
1477439438351424998,0.0253385
1477439571270156100,-0.0426965
1477439700638237440,-0.0353697
1477439576270889769,-0.0122339
1477439706389157535,0.0415264
1477439643730325028,0.0190784
1477439490259648183,0.237621
1477439430200305593,0.0651043
1477439421649039312,0.0690695
1477439555267878972,0.0194075
1477439612825925725,0.893836
1477439575370848436,0.00252177
1477439673034409345,0.194105
1477439576120787797,0.00389457
1477439579721318471,0.0498801
1477439520212961601,0.00259915
1477439487658388426,0.0148305
1477439450003082103,0.00386724
1477439558868372949,0.206074
1477439480307597959,0.0250413
1477439550717253672,0.0125957
1477439659632439756,0.00600934
1477439452453675775,-0.0474274
1477439704288766539,0.017567
1477439416548468747,0.154264
1477439572470263900,0.087272
1477439678785181733,0.00386724
1477439587922423442,0.00386724
1477439535965220892,0.00953525
1477439664733283465,0.094036
1477439609425440654,0.0393077
1477439591522936533,0.00386724
1477439564469175298,0.984096
1477439571820131563,-0.00429973
1477439482007708801,0.0294119
1477439512561893550,0.00787052
1477439488058362040,0.043022
1477439718140664897,0.00441068
1477439730092352812,0.0132252
1477439595073460331,-0.0232265
1477439623727619755,0.00386724
1477439661232863524,-0.376143
1477439518712704464,0.0399118
1477439627578082145,0.00702658
1477439560868631378,0.415085
1477439515812337663,0.0436942
1477439673784503374,0.0153725
1477439611325832669,0.601404
1477439454953799474,0.00386724
1477439501710365955,0.0799009
1477439422499177602,0.0232648
1477439530614502177,0.00333976
1477439702788872035,0.0504932
1477439636729509450,0.0207951
1477439440601777743,0.115353
1477439483107650477,-0.000261188
1477439721241165362,0.00386724
1477439588372493047,-0.00670924
1477439681085589415,0.00386724
1477439415848278339,0.055305
1477439615726373119,0.0570136
1477439535265049716,0.0192121
1477439517112469343,0.0228216
1477439426399893379,0.0176163
1477439720441060616,0.00705286
1477439480708961167,0.0236729
1477439689036684008,-0.0178732
1477439712590038457,0.0569338
1477439502810491600,0.0189488
1477439476006679478,-0.00248189
1477439731692594616,0.00927493
1477439500760166045,0.0355337
1477439415348210401,0.00509224
1477439486708390803,0.00869615
1477439718340697371,0.00386724
1477439631528598791,-0.0995744
1477439632578712088,0.00386724
1477439701238362050,0.0577271
1477439467605535766,-0.0334388
1477439721291378540,0.00386724
1477439463454952497,0.00386724
1477439603424596530,0.0548547
1477439701638551419,0.0566541
1477439699588320230,-0.0187897
1477439644630467131,0.003211
1477439535715146626,0.0139305
1477439576670905131,0.00417332
1477439557969728668,0.0666701
1477439679235214038,0.00386724
1477439635879168678,0.0208688
1477439633928930819,0.00386724
1477439558768361901,0.175127
1477439643030411539,0.015674
1477439449503309690,0.00744055
1477439461954758494,0.00696085
1477439692987267523,0.00386724
1477439462354976944,0.00401195
1477439411097577143,0.00997899
1477439656982130096,0.36773
1477439451003177646,0.00692302
1477439666183550037,0.0837886
1477439426649907796,0.0323327
1477439699188246012,-0.0101372
1477439529664281193,0.102097
1477439492208947076,0.00912531
1477439507861255348,-0.0731436
1477439587422467896,0.00706726
1477439635979248541,0.0155954
1477439656882126612,0.19266
1477439490208756478,0.229757
1477439442652168956,0.0229724
1477439511111679927,-0.121818
1477439452903417154,-0.0331741
1477439677235033346,0.190613
1477439668333926899,-0.000926029
1477439511411708422,0.00386724
1477439452253488709,-0.0429992
1477439595223450053,-0.00136173
1477439566619420965,-0.00205488
1477439478757291157,0.0329585
1477439613976139405,0.137084
1477439413447894309,0.00250919
1477439417548546307,0.17942
1477439648231017440,0.0223736
1477439439451602513,0.044477
1477439607125139917,-0.014931
1477439705038881167,-0.00716392
1477439576570884982,0.0230896
1477439442852039576,0.0182049
1477439433350755869,0.00951604
1477439691486999860,0.00386724
1477439526813877326,-0.133321
1477439578671158696,0.108142
1477439591922975450,0.00474355
1477439425449679434,0.0369999
1477439533514798573,-0.0395865
1477439549566980883,0.00386724
1477439547316744732,0.00707855
1477439587322468962,0.0174238
1477439500160075409,0.0337313
1477439605625034911,-0.0159392
1477439575070629023,0.0261391
1477439723841718804,0.00386724
1477439689886823043,0.00386724
1477439719691164065,0.00583086
1477439609575491925,0.0426065
1477439455754015481,0.011987
1477439663133106795,0.0117544
1477439675184887587,0.168168
1477439445252368695,-0.0452278
1477439661732921419,-0.575984
1477439660632773847,-0.439493
1477439639629754830,0.0224169
1477439704238780706,0.0403044
1477439690886897561,0.00386724
1477439582973221348,0.0339816
1477439605174857304,0.0279003
1477439724191617324,0.00603772
1477439657782302786,0.033403
1477439616026419258,0.0673485
1477439419198774139,0.172962
1477439438751468056,0.018183
1477439700288282011,0.0166195
1477439532764768370,-0.025623
1477439443652208311,0.0260753
1477439487458396408,0.0297745
1477439489758672858,0.13908
1477439405696897975,0.0121991
1477439526663801856,-0.1278
1477439618626926949,0.0118193
1477439565769299470,0.0509013
1477439706689201055,0.0862487
1477439721141183623,0.00386724
1477439520562949383,0.00386724
1477439454353687789,0.00386724
1477439595724760606,-0.0482153
1477439454553670303,0.00386724
1477439459954444772,0.0549529
1477439493559149678,-0.0760297
1477439649081066554,0.00386724
1477439548716915786,-0.0230396
1477439591322940969,-0.00154885
1477439403247978710,0.0191309
1477439405646854013,0.0154282
1477439616976627620,0.0186877
1477439561518763572,0.193237
1477439706589254673,0.0213319
1477439632678816968,0.00386724
1477439544966472266,0.00623234
1477439561568892423,0.552372
1477439686486338736,0.00386724
1477439674184682525,0.31017
1477439615276389353,0.0806424
1477439544466417467,-0.00225888
1477439543866305533,-0.011004
1477439443202011459,0.0199827
1477439514312068877,0.0654121
1477439536765252867,-0.0129711
1477439705238902560,0.001572
1477439471656142393,0.00386724
1477439505210832762,0.0129611
1477439679935367325,0.00386724
1477439725491905520,0.0106221
1477439545166604806,0.0102939
1477439665383342298,0.00386724
1477439630178390055,0.00386724
1477439481257494303,0.0344808
1477439452203424501,-0.0388661
1477439638230143036,0.0294681
1477439504360715884,0.0112358
1477439608025265408,0.035574
1477439606425052481,-0.0269147
1477439404046566602,0.0126085
1477439430750393559,0.0195492
1477439473456324046,-0.00780435
1477439487108236963,0.00859133
1477439601924360163,-0.0670411
1477439647782337886,0.0283062
1477439589422633740,0.00386724
1477439430850413365,0.0408452
1477439459504363139,0.0731609
1477439454253660879,0.00386724
1477439424449507922,0.0172226
1477439679485325525,0.00386724
1477439657982341040,0.335661
1477439626878050428,0.00386724
1477439653531816691,-0.00702481
1477439546017517638,0.0165632
1477439441501838729,0.0831574
1477439477506960815,0.0355924
1477439446802531049,0.00691944
1477439629328260235,0.00506531
1477439425749602723,0.0106148
1477439629278349225,-0.0133202
1477439469605835544,0.0145021
1477439574720560958,0.030227
1477439636279459709,0.0190504
1477439474656543310,-0.0117216
1477439446602614666,-0.00217775
1477439688036499930,-0.0292318
1477439480057528868,0.0277776
1477439700788325162,0.00402176
1477439649631155891,0.00386724
1477439615926407398,0.0676029
1477439708589459011,0.315658
1477439422449210662,0.0152423
1477439470855955687,0.00386724
1477439442252114814,0.0988944
1477439597123782322,0.0327196
1477439403946530665,0.0130619
1477439674684630857,0.111805
1477439415648237488,0.0770441
1477439415798272087,0.0724778
1477439676634912106,0.198598
1477439496709911299,-0.0603126
1477439510561612806,0.00550941
1477439557268130551,0.056324
1477439550517219203,0.004969
1477439440701893367,0.0920122
1477439634329025629,-0.0151369
1477439505860927905,0.0113213
1477439452053294727,-0.0232542
1477439517212479183,0.0220166
1477439432100577412,0.0232489
1477439413748045391,-0.00148306
1477439608576917552,0.0191107
1477439647930979628,0.0222851
1477439430700294140,0.0173074
1477439695087499472,0.00386724
1477439551117250710,0.00386724
1477439700538226610,0.011331
1477439505060780712,0.0143107
1477439520763030899,0.00565034
1477439617526597366,0.0290108
1477439683735927222,0.0106695
1477439570820081385,0.00267727
1477439556468048395,0.00473614
1477439517512576744,0.0218095
1477439517912691441,0.0206404
1477439693137263184,0.00386724
1477439696587748588,0.00386724
1477439688636601047,-0.00662534
1477439578371071610,0.0366399
1477439702088488039,0.032168
1477439605224986054,0.00776789
1477439609725743714,0.0409369
1477439702138495810,0.0339895
1477439614426263920,0.0915547
1477439679885340214,0.00386724
1477439524763600030,0.025011
1477439432350544052,0.0268601
1477439468155588351,0.0118037
1477439414948271385,0.0183904
1477439526463783186,-0.0882303
1477439721091213548,0.00386724
1477439679535284094,0.00386724
1477439461054650596,0.0140438
1477439587022315135,0.0190634
1477439433650801789,0.0797089
1477439497159653932,-0.0698587
1477439623127455118,0.00878018
1477439437551345512,0.0248412
1477439683535935200,0.010032
1477439510061532820,0.00153948
1477439697587916623,-0.0290715
1477439613226143405,0.443698
1477439505910888989,0.0150689
1477439402796456793,0.0060844
1477439531714584423,-0.0119761
1477439713590125937,0.102147
1477439481858363741,0.0297122
1477439551517324156,0.00386724
1477439503560637481,0.10041
1477439583621840236,0.0299198
1477439459854425366,0.0765444
1477439436401242466,0.0671695
1477439426449782822,0.020309
1477439578971289758,0.00378892
1477439559668553246,0.0703744
1477439540915827627,0.0920128
1477439521013074400,0.0180686
1477439570870079339,0.0047898
1477439622827336955,0.00386724
1477439471556132195,0.00386724
1477439596923751661,0.0169488
1477439456303855746,0.0114867
1477439472656276218,0.00386724
1477439416198286238,0.154269
1477439560418566705,0.0661266
1477439441002015401,0.0419091
1477439540815789637,0.0925727
1477439640629915267,0.0264296
1477439593223291721,0.0759358
1477439534965037413,0.0205383
1477439491609005520,0.0332723
1477439629728458775,0.00386724
1477439621427176030,0.0218837
1477439671734194260,0.00386724
1477439522213799313,0.112622
1477439640879941238,0.0152902
1477439607625363587,0.0240724
1477439458754417224,0.0147524
1477439602124682877,-0.111657
1477439670584272671,-0.0363664
1477439646580732894,-0.00884847
1477439437701312418,0.0264767
1477439530014323741,0.0793619
1477439600624291884,-0.0144094
1477439727892329475,0.00739152
1477439506812926553,-0.039582
1477439488308436477,0.0251091
1477439512111782733,-0.275967
1477439702438522155,0.044494
1477439708889499154,0.0822679
1477439445552387247,0.00353477
1477439612225861748,1.19326
1477439481957538763,0.00804997
1477439499810105895,0.0125471
1477439686286286381,0.00574679
1477439699288256971,0.011349
1477439405546827183,0.0221552
1477439427199880296,0.0422152
1477439428750099331,0.05472
1477439620027062135,-0.000919644
1477439578921159086,0.0040053
1477439497659713260,-0.0200874
1477439499860067527,0.010977
1477439488509387682,0.0470225
1477439542515984968,0.0183036
1477439423549551742,0.0155542
1477439717190726783,0.0104506
1477439562018860431,0.105868
1477439663933243580,0.00386724
1477439406446975485,0.0100385
1477439524863613550,0.0999071
1477439428349985086,0.0323045
1477439496259566649,-0.0953859
1477439426950009141,0.0385506
1477439411447676347,0.0110304
1477439526263778884,-0.0382675
1477439699688218696,-0.0437242
1477439649031030906,0.00386724
1477439586372211741,0.0295542
1477439519612898293,0.0804438
1477439403146485303,0.0121953
1477439494909331704,-0.0801948
1477439695287534361,0.0500366
1477439585472187487,0.00920907
1477439611925820816,0.917136
1477439448452821815,0.00386724
1477439602274563938,-0.0938943
1477439570519976630,0.0799573
1477439691086919494,0.00386724
1477439469205771919,0.0116021
1477439629128231233,-0.0565435
1477439662632934834,-0.144179
1477439498609790743,0.0234032
1477439468305623072,0.0139141
1477439522063222442,0.0519745
1477439691436980647,0.00386724
1477439609975532059,0.0562758
1477439667833643681,0.0976896
1477439412997891756,0.00242658
1477439673584662677,0.00704012
1477439416048319766,0.1807
1477439705388930695,0.00850895
1477439485358039992,0.0102341
1477439538215490057,0.0302169
1477439589472703966,0.00409551
1477439548266841338,-0.0041876
1477439566369462101,0.0106564
1477439541015881752,0.121151
1477439609225430663,0.0399618
1477439553667676713,0.0656142
1477439409797484380,0.00386724
1477439667333718870,0.0446889
1477439528614137425,-0.0599378
1477439648581043928,0.0166556
1477439576220797927,0.00386724
1477439706739089024,0.0188027
1477439520262914308,0.00473184
1477439693787307010,0.0154065
1477439667183827711,0.0428596
1477439590522799778,-0.009992
1477439450503341083,0.00908865
1477439642780181076,0.0129897
1477439652781538509,0.00386724
1477439613126096256,0.398346
1477439728242106059,-0.00140188
1477439516412409859,0.0737282
1477439530464336772,0.119432
1477439579521360303,0.00389797
1477439557618207231,0.173533
1477439635379244325,0.00843908
1477439472106168980,0.00386724
1477439544816386524,0.000460204
1477439464305035404,0.00386724
1477439435501181123,0.0575816
1477439602374663503,-0.0598816
1477439580021408990,0.00386724
1477439707689216235,0.250623
1477439433452579733,0.0109347
1477439676835067074,0.136319
1477439658082403019,0.368149
1477439623177404984,0.00397651
1477439676884952636,0.0869506
1477439602824669323,-0.000423308
1477439680685466305,0.00386724
1477439641630041796,0.018839
1477439406946990890,0.00691883
1477439670984108913,-0.0013609
1477439712739950405,0.0499055
1477439642280065566,0.0142822
1477439513461957825,0.051554
1477439524713600110,0.069135
1477439588572514436,0.0227448
1477439475956735747,0.0185678
1477439605524902848,0.0444929
1477439571520167314,0.00386724
1477439655832099015,0.202583
1477439656032004946,-0.0234355
1477439467005674854,-0.0258565
